0,3.460938101745899e-20
3.88482823851857,0.001644239592085425
7.76965647703714,0.001929524440490414
11.65448471555571,0.001376158635838437
15.53931295407428,0.0007637641771148663
19.42414119259285,0.0005707906267294279
23.30896943111142,0.0003986058861626171
27.19379766962999,0.0002443116408197914
31.07862590814856,0.0001582621278277741
34.96345414666713,9.768040203010074e-05
38.8482823851857,5.521115095208403e-05
42.73311062370427,3.943673822357737e-05
46.61793886222284,3.434180889731016e-05
50.50276710074142,4.341922874944631e-05
54.38759533925998,8.566616209044057e-05
58.27242357777855,0.0002564571403720845
62.15725181629712,0.0004143365151932109
66.0420800548157,0.0004444032719102206
69.92690829333426,0.0003666267987056699
73.81173653185284,0.0003231904366376124
77.69656477037141,0.0002078481812291284
81.58139300888996,0.0001191074217302708
85.46622124740854,7.984870010184541e-05
89.35104948592711,4.876009705017152e-05
93.23587772444569,3.221978624849248e-05
97.12070596296425,2.56079007011992e-05
101.0055342014828,2.099767724073379e-05
104.8903624400014,1.798163815195293e-05
108.77519067852,1.508651725646885e-05
112.6600189170385,1.519897398799931e-05
116.5448471555571,2.653115193080446e-05
120.4296753940757,2.224823912616546e-05
124.3145036325942,2.298682911922924e-05
128.1993318711128,3.079902431623434e-05
132.0841601096314,3.591459146547682e-05
135.9689883481499,4.229245002059151e-05
139.8538165866685,7.178979439223443e-05
143.7386448251871,8.906753929010792e-05
147.6234730637057,9.376800105928123e-05
151.5083013022242,7.49526583231545e-05
155.3931295407428,8.549079721195106e-05
159.2779577792614,9.021848462302588e-05
163.1627860177799,8.394987268289446e-05
167.0476142562985,6.953993423886876e-05
170.9324424948171,7.185479678475331e-05
174.8172707333357,6.366794247209815e-05
178.7020989718542,6.451543916547162e-05
182.5869272103728,5.826533983900647e-05
186.4717554488914,5.075500400263726e-05
190.3565836874099,4.702266909252642e-05
194.2414119259285,4.502015971714377e-05
198.1262401644471,4.507314173025139e-05
202.0110684029657,3.301669983698358e-05
205.8958966414842,3.313739012568777e-05
209.7807248800028,3.059478896049771e-05
213.6655531185214,2.370012149913982e-05
217.5503813570399,1.782638578238017e-05
221.4352095955585,1.297614177054358e-05
225.3200378340771,1.236457819067715e-05
229.2048660725956,9.950583887765519e-06
233.0896943111142,1.225407211361429e-05
236.9745225496328,9.358775925963198e-06
240.8593507881513,7.927799980199218e-06
