0,9.116317531651934e-20
3.883720382510279,0.0002277669920057751
7.767440765020558,0.0001847742781298927
11.65116114753084,0.0003041135747749282
15.53488153004112,0.0001656902830083097
19.4186019125514,0.0001087208224161742
23.30232229506167,0.0001604231253355912
27.18604267757195,0.0002069137603805063
31.06976306008223,8.37478369216052e-05
34.95348344259251,4.142046880062473e-05
38.83720382510279,2.972629110896646e-05
42.72092420761307,2.424310408728273e-05
46.60464459012335,2.076785143289662e-05
50.48836497263363,2.722115445248366e-05
54.37208535514391,4.549512903788605e-05
58.25580573765418,5.84146039424763e-05
62.13952612016446,7.719725936599945e-05
66.02324650267475,9.117241615925835e-05
69.90696688518501,0.0001071837590698839
73.7906872676953,9.434462683982095e-05
77.67440765020558,6.60154220565478e-05
81.55812803271586,6.877316049773447e-05
85.44184841522613,5.433120781834623e-05
89.32556879773641,3.002009557354705e-05
93.2092891802467,1.75477575011589e-05
97.09300956275698,1.09709801789436e-05
100.9767299452673,1.091888943787107e-05
104.8604503277775,1.305929974398395e-05
108.7441707102878,1.906682788701119e-05
112.6278910927981,1.97152828762672e-05
116.5116114753084,1.849545330630746e-05
120.3953318578186,2.110592554149602e-05
124.2790522403289,2.032422071912111e-05
128.1627726228392,1.566438644396139e-05
132.0464930053495,1.095024444673955e-05
135.9302133878598,7.641225811864237e-06
139.81393377037,6.447233910501893e-06
143.6976541528803,6.347201108778271e-06
147.5813745353906,6.796075903516445e-06
151.4650949179009,7.500779602894307e-06
155.3488153004112,7.171530764412686e-06
159.2325356829215,6.434402954961656e-06
163.1162560654317,4.956143375857437e-06
166.999976447942,5.412893039412034e-06
170.8836968304523,5.453066087913627e-06
174.7674172129626,5.075261358854776e-06
178.6511375954728,5.526172758469001e-06
182.5348579779831,8.022229986232601e-06
186.4185783604934,1.079834821446703e-05
190.3022987430037,1.225541309071501e-05
194.186019125514,1.63063376314011e-05
198.0697395080242,1.695542186131588e-05
201.9534598905345,1.580729725214334e-05
205.8371802730448,1.652232358244887e-05
209.7209006555551,1.479453285291074e-05
213.6046210380653,1.666901475805812e-05
217.4883414205756,1.59789993377869e-05
221.3720618030859,1.654066387640757e-05
225.2557821855962,1.544763256189827e-05
229.1395025681065,1.512048885647687e-05
233.0232229506167,1.645315568068996e-05
236.906943333127,1.013050653967336e-05
240.7906637156373,7.955171850182909e-06
